text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね",5d28701c573e380001514923,"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1547370284532916224
"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね",58d9a79c33fef3000118abdf,"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'映画&ラジオ'}),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1547370284532916224
"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね",650f1e26c33ec6cd72b684d4,"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'アート&カルチャー', '映画&ラジオ'})",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1547370284532916224
"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね",64ef68f6a71e079b1239a4f3,"#星新一の不思議な不思議な短編ドラマ 生活維持省
理屈はわからなくもないですけど国民が羊のように大人しくなきゃいけなくて流石に苦しい気が?
落ちは主役か恋人が来たら面白いなと思ったら来て大満足
最後はハードボイルドみたいなクールな感じでいいですね - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'アート&カルチャー'}),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547370284532916224
"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン",63f7df76fda679592c5132bf,"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'芸能'}),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552881601960624128
"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン",62851102d56842a48361f9d4,"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1552881601960624128
"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン",5ec403bb09d0e02a060bd5e6,"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1552881601960624128
"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン",5b9ed139cbabef00011756d3,"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1552881601960624128
"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン",5f7d002d141e4e1c0e84e98e,"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ゲーム'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1552881601960624128
"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン",6097e36e99d6c893daf55676,"#私が連れてそうなポケモンを一体フォロワーが答えてくれるかもしれない
アイコンとメディア欄で印象操作しておくマン - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'ゲーム', '社会', '映画&ラジオ', '芸能'})",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1552881601960624128
"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。",6129429473f164c90c476660,"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481460994203582464
"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。",5c7dd8e0665aaa001230a6c7,"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481460994203582464
"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。",58c0084797641c0001f20649,"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'旅行', 'ビジネス'})",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1481460994203582464
"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。",5f828b5dd5ca6b3b9853a84d,"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'旅行'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1481460994203582464
"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。",5fbd371dc57ae80a38ba00c2,"1,2月全然休みなくてしんど。飛行機乗りたいな〜〜、諸々終わったら旅行いこ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'旅行'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1481460994203582464
100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない,6097e36e99d6c893daf55676,"100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'教育関連'}),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1498568721350070272
100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない,5f2ba1a728fa8b62a35ed356,"100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'学校'}),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1498568721350070272
100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない,57d56562a0e8ce00015439c7,"100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'サイエンス'}),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1498568721350070272
100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない,5c5aaf83a7ca950001f5a4c0,"100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'ビジネス'}),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498568721350070272
100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない,6501ec1747921df1c19226fd,"100%俺が悪いんけど、パレート最適とかナッシュ均衡をド忘れしてたら知識が足りんな〜と言われてしまった不甲斐ない - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'サイエンス', 'その他'})",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1498568721350070272
100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ,5de03b0f5feb6e0b73b827c3,"100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', 'ゲーム'})",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1530458602070495232
100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ,601bdf107baab35ea427ec7e,"100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1530458602070495232
100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ,60f01d9692d019017760b69a,"100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1530458602070495232
100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ,56ddac2e6893b5000de993bf,"100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'アート&カルチャー'}),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530458602070495232
100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ,64fc9dfe75e6c4bb034e5bc9,"100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'音楽'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1530458602070495232
100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ,64545cf5a05a75d2466364ee,"100年ぶりのサンドリヨン、現行ビルドの感触は分かったのであとはナイナイ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1530458602070495232
"100間近のばあちゃんがコロナ感染したけど
完治して帰ってくるわけで1秒でも早く会いたいから早退したいって言ったら嫌な顔されてしまった。
こっちは死ぬかもしれないって、ずっと覚悟決めてて、ずっと心配してて、怖かったんだぞ毎日。
それをなんかバカにされてる感じよ。",5fe508e86079e12a8a3b2427,"100間近のばあちゃんがコロナ感染したけど
完治して帰ってくるわけで1秒でも早く会いたいから早退したいって言ったら嫌な顔されてしまった。
こっちは死ぬかもしれないって、ずっと覚悟決めてて、ずっと心配してて、怖かったんだぞ毎日。
それをなんかバカにされてる感じよ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'フィットネス&健康: 栄養', '家族'})",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1532270540760977408
"100間近のばあちゃんがコロナ感染したけど
完治して帰ってくるわけで1秒でも早く会いたいから早退したいって言ったら嫌な顔されてしまった。
こっちは死ぬかもしれないって、ずっと覚悟決めてて、ずっと心配してて、怖かったんだぞ毎日。
それをなんかバカにされてる感じよ。",5f5329e2536ecb62db8534a0,"100間近のばあちゃんがコロナ感染したけど
完治して帰ってくるわけで1秒でも早く会いたいから早退したいって言ったら嫌な顔されてしまった。
こっちは死ぬかもしれないって、ずっと覚悟決めてて、ずっと心配してて、怖かったんだぞ毎日。
それをなんかバカにされてる感じよ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'サイエンス'}),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1532270540760977408
"100間近のばあちゃんがコロナ感染したけど
完治して帰ってくるわけで1秒でも早く会いたいから早退したいって言ったら嫌な顔されてしまった。
こっちは死ぬかもしれないって、ずっと覚悟決めてて、ずっと心配してて、怖かったんだぞ毎日。
それをなんかバカにされてる感じよ。",610c0f704d0cc5bc70ae5158,"100間近のばあちゃんがコロナ感染したけど
完治して帰ってくるわけで1秒でも早く会いたいから早退したいって言ったら嫌な顔されてしまった。
こっちは死ぬかもしれないって、ずっと覚悟決めてて、ずっと心配してて、怖かったんだぞ毎日。
それをなんかバカにされてる感じよ。 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'家族'}),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532270540760977408
